,predict data,true data
910,1306.904,1307.7
911,1307.6317,1303.7
912,1308.4791,1309.6
913,1310.3458,1311.3
914,1310.5562,1311.3
915,1312.4905,1311.3
916,1313.6149,1319.55
917,1315.472,1316.3
918,1317.4437,1309.7
919,1318.1371,1295.15
920,1315.178,1295.4
921,1311.4489,1295.4
922,1307.3022,1295.4
923,1303.8038,1293.5
924,1301.1945,1290.3
925,1300.0974,1290.45
926,1298.7272,1283.15
927,1296.5463,1288.45
928,1293.7964,1288.45
929,1292.8441,1288.45
930,1292.4865,1300.0
931,1294.0978,1303.0
932,1297.0876,1305.45
933,1300.6151,1298.8
934,1303.2699,1294.3
935,1303.0923,1294.3
936,1302.5779,1294.3
937,1301.0005,1285.65
938,1298.1716,1276.35
939,1294.9646,1275.85
940,1290.79,1275.7
941,1287.2823,1275.7
942,1283.9772,1275.7
943,1281.8392,1275.7
944,1281.0597,1275.7
945,1281.0718,1269.5
946,1279.7771,1271.65
947,1278.041,1280.8
948,1278.2968,1284.2
949,1280.0422,1284.2
950,1282.4432,1284.2
951,1284.7472,1279.5
952,1285.9143,1282.3
953,1286.4218,1283.8
954,1285.9937,1270.95
955,1284.3934,1278.55
956,1283.5363,1278.55
957,1282.8816,1278.55
958,1282.5244,1278.55
959,1282.5713,1281.2
960,1282.6581,1285.2
961,1284.2377,1286.1
962,1286.2882,1287.1
963,1286.8572,1287.1
964,1288.8982,1287.1
965,1289.9385,1295.6
966,1291.6389,1298.4
967,1294.0032,1299.1
968,1296.7775,1291.7
969,1298.4197,1280.8
970,1297.1437,1280.8
971,1294.2356,1280.8
972,1290.8301,1276.85
973,1287.3156,1271.15
974,1284.5166,1273.8
975,1282.1903,1283.65
976,1282.1366,1282.5
977,1282.8322,1282.5
978,1283.4979,1282.5
979,1284.957,1282.5
980,1286.1228,1278.3
981,1285.8951,1281.65
982,1285.013,1280.95
983,1284.6792,1295.55
984,1287.2072,1295.55
985,1290.1887,1295.55
986,1293.4608,1317.1
987,1299.0436,1324.25
988,1306.4761,1335.05
989,1314.7435,1335.5
990,1323.0967,1340.65
991,1329.8512,1340.65
992,1336.3413,1340.65
993,1339.6155,1328.6
994,1339.3301,1324.3
995,1338.4556,1332.35
996,1336.5537,1335.9
997,1336.4615,1351.25
998,1338.7153,1351.25
999,1343.3763,1351.25
1000,1348.0,1341.3
1001,1350.6149,1341.35
1002,1349.8738,1344.05
1003,1348.5323,1379.5
1004,1352.7322,1397.15
1005,1361.9955,1397.15
1006,1374.7097,1397.15
1007,1385.3088,1405.7
1008,1394.3663,1431.4
1009,1403.2256,1403.95
1010,1408.4978,1402.5
1011,1409.4082,1409.0
1012,1411.8958,1409.0
1013,1412.9567,1409.0
1014,1412.496,1390.1
1015,1409.4573,1391.05
1016,1405.9811,1413.5
1017,1407.852,1414.9
1018,1407.6477,1388.65
1019,1407.0927,1388.65
1020,1405.3119,1388.65
1021,1402.2747,1400.1
1022,1400.9764,1391.55
1023,1398.0289,1408.3
1024,1398.9506,1413.75
1025,1404.7628,1407.6
1026,1409.3453,1407.6
1027,1409.9829,1407.6
1028,1411.2709,1412.4
1029,1412.1372,1409.85
1030,1413.6785,1410.35
1031,1412.9597,1417.45
1032,1415.3811,1439.7
1033,1420.6187,1439.7
1034,1426.5798,1439.7
1035,1432.7935,1427.75
1036,1436.0336,1425.55
1037,1436.7662,1426.95
1038,1435.0933,1416.1
1039,1431.4697,1420.4
1040,1428.2314,1420.4
1041,1427.6569,1420.4
1042,1426.5135,1419.05
1043,1426.1028,1425.9
1044,1425.734,1427.55
1045,1427.0475,1406.8
1046,1426.3253,1441.75
1047,1427.0504,1441.75
1048,1431.2909,1441.75
1049,1435.8971,1465.25
1050,1443.0712,1465.25
1051,1450.8564,1506.05
1052,1463.8702,1495.75
1053,1476.5498,1497.7
1054,1484.2164,1497.7
1055,1493.9113,1497.7
1056,1497.7554,1504.7
1057,1499.8214,1498.4
1058,1502.403,1513.25
1059,1503.7026,1515.65
1060,1510.3914,1515.25
1061,1513.0459,1515.25
1062,1516.0172,1515.25
1063,1517.8806,1496.6
1064,1516.3246,1504.55
1065,1514.3392,1503.25
1066,1510.9362,1502.05
1067,1509.9294,1503.8
1068,1508.9768,1503.8
1069,1508.6298,1503.8
1070,1508.8901,1503.8
1071,1509.4805,1532.95
1072,1511.8848,1537.15
1073,1519.4034,1540.2
1074,1527.1487,1528.4
1075,1532.3654,1528.4
